host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
150969637,"Toulouse, France",within an hour,100%,100%,f,1,1,t,t,42.25033516,3.193040099,Entire rental unit,Entire home/apt,4,2,2,3,91,5,28,5,5,28,28,5,28,t,28,58,88,356,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
536392045,"Sigean, France",within an hour,93%,33%,f,1,2,f,t,42.2631946,3.1516742,Entire rental unit,Entire home/apt,4,1,1,2,95,7,365,7,7,365,365,7,365,t,29,59,89,179,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
533826472,"Graulhet, France",within an hour,100%,100%,f,1,1,t,t,42.2717223,3.1884785,Entire rental unit,Entire home/apt,4,1,2,3,72,2,365,2,2,365,365,2,365,t,28,58,88,314,9,9,1,4,4,5,5,5,5,4,f,1,1,0,0,1
260728525,"Sant Feliu de GuÃ­xols, Spain",within an hour,100%,97%,t,12,12,t,t,41.7862486,3.0250485,Entire loft,Entire home/apt,2,1,1,1,57,20,120,20,20,120,120,20,120,t,26,56,86,238,0,0,0,5,5,5,5,5,5,4,f,12,12,0,0,1
30900122,Taiwan,within an hour,96%,95%,f,67,76,t,t,41.88868001,3.181806142,Entire rental unit,Entire home/apt,5,1,2,3,2487,1,100,1,1,1125,1125,1,1125,t,0,0,0,118,5,3,1,4,4,4,5,4,5,3,t,2,2,0,0,0
278976044,,within a few hours,100%,50%,f,1,1,t,t,42.26878145,3.14080732,Entire home,Entire home/apt,6,1,2,4,80,4,21,4,4,21,21,4,21,t,25,55,85,356,2,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0
10547296,"Barcelona, Spain",within an hour,100%,99%,f,163,336,t,t,41.9862662,2.8246327,Entire rental unit,Entire home/apt,2,1,1,2,58,1,1125,1,4,2,1125,2,166,t,23,34,56,327,23,23,2,4,4,4,5,5,4,4,t,102,101,1,0,2
10547296,"Barcelona, Spain",within an hour,100%,99%,f,163,336,t,t,41.9862662,2.8246327,Entire rental unit,Entire home/apt,2,1,0,2,64,1,1125,1,4,2,1125,2,155,t,4,30,42,303,25,23,2,4,4,5,5,5,5,4,t,102,101,1,0,2
539341782,,within an hour,93%,0%,f,5,6,t,t,42.24598,2.40226,Room in hotel,Private room,3,1,1,2,114,1,365,1,1,365,365,1,365,t,28,58,88,267,0,0,0,5,5,5,5,5,5,4,t,5,0,5,0,1
539341782,,within an hour,93%,0%,f,5,6,t,t,42.2462,2.40176,Room in hotel,Private room,4,1,1,3,176,2,365,1,2,365,365,2,365,t,27,57,87,266,0,0,0,5,5,5,5,5,5,4,t,5,0,5,0,1
407217803,"Lloret de Mar, Spain",within an hour,100%,96%,t,18,18,t,t,41.69960816,2.846603661,Entire rental unit,Entire home/apt,2,1,0,2,56,2,365,2,4,1125,1125,3,1125,t,30,60,90,365,4,3,0,5,5,5,5,5,4,5,t,18,18,0,0,0
173401742,"Barcelona, Spain",within an hour,100%,100%,f,1,1,t,t,41.8304845,3.073629,Entire rental unit,Entire home/apt,4,1,2,3,102,2,30,2,2,1125,1125,2,1125,t,27,56,85,262,10,10,0,5,5,4,5,5,4,4,f,1,1,0,0,1
391662221,"Girona, Spain",within a day,100%,71%,t,5,21,t,t,41.79382,3.04965,Entire rental unit,Entire home/apt,5,2,2,4,130,5,365,5,5,365,365,5,365,t,29,59,89,227,1,1,0,5,5,5,5,5,5,5,f,5,5,0,0,0
201741093,,within an hour,97%,85%,f,365,2141,t,t,41.7012619,2.8411541,Entire rental unit,Entire home/apt,7,1,3,5,129,2,1125,2,30,42,180,14,147,t,0,0,0,173,0,0,0,5,5,5,5,5,5,4,f,12,12,0,0,1
536545420,,within an hour,93%,89%,f,1,1,f,f,42.24467,3.11005,Entire home,Entire home/apt,6,1,3,4,125,5,30,5,5,30,30,5,30,,27,57,87,362,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
367945930,"Sant Cugat del VallÃ¨s, Spain",a few days or more,0%,0%,f,1,1,t,t,41.95234,3.2044,Casa particular,Entire home/apt,7,2,3,7,217,3,365,3,3,365,365,3,365,t,28,58,88,268,1,0,0,3,3,1,5,4,4,2,f,1,1,0,0,0
785464,"PalamÃ³s, Spain",within an hour,100%,83%,,9,13,t,t,41.88249,3.07359,Entire home,Entire home/apt,12,4,6,11,480,3,365,2,7,1125,1125,4,1125,t,28,58,88,353,18,17,0,5,5,4,5,5,4,4,t,7,5,2,0,1
137258968,"Platja d'Aro, Spain",within an hour,100%,91%,f,3,3,t,t,41.8477,3.13337,Boat,Entire home/apt,10,3,5,6,414,1,365,1,1,365,365,1,365,t,29,59,89,269,0,0,0,5,5,5,5,5,5,4,f,3,3,0,0,1
133059393,,within an hour,94%,100%,f,4882,9973,t,t,41.975433,3.206401,Entire home,Entire home/apt,6,2,3,6,430,1,1125,1,5,4,1125,2,758,t,29,59,89,364,0,0,0,5,5,5,5,5,5,4,t,67,67,0,0,1
536782716,,within an hour,93%,89%,f,1,1,f,t,42.24482,3.20635,Entire rental unit,Entire home/apt,5,1,2,3,199,3,30,3,3,30,30,3,30,t,29,59,89,269,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
229861079,,within an hour,100%,99%,f,28,37,t,t,41.75364597,2.776487085,Entire home,Entire home/apt,7,1,3,5,140,1,365,1,7,999,1125,4,1032,t,1,1,1,1,3,3,0,3,3,3,4,5,4,3,t,24,24,0,0,0
513916642,,a few days or more,22%,48%,f,5,5,t,t,42.37392,3.06563,Entire cottage,Entire home/apt,14,3,6,12,493,2,365,2,7,364,364,3,364,t,29,59,85,294,0,0,0,5,5,5,5,5,5,4,t,5,5,0,0,1
89183026,"Barcelona, Spain",within an hour,93%,100%,f,1,1,t,t,41.89155,3.17251,Entire rental unit,Entire home/apt,6,1,3,3,320,6,365,6,6,365,365,6,365,t,23,53,83,255,5,4,0,4,5,4,5,5,5,4,f,1,1,0,0,0
539547141,,within an hour,93%,100%,f,1,1,t,t,42.08357,2.88161,Earthen home,Entire home/apt,10,4,5,5,319,2,365,2,2,365,365,2,365,t,28,58,88,178,2,2,0,5,5,5,5,5,5,4,f,1,1,0,0,0
420214931,,within an hour,100%,99%,,156,160,t,t,42.24663,3.12766,Entire rental unit,Entire home/apt,4,1,1,1,64,1,1125,1,7,2,1125,3,72,t,25,50,80,355,11,11,0,5,5,5,5,5,5,5,t,103,103,0,0,1
113356954,"LlanÃ§Ã , Spain",within an hour,89%,99%,f,159,421,t,t,42.36172,3.16294,Entire rental unit,Entire home/apt,6,2,2,4,72,1,1125,1,7,5,1125,4,312,t,26,56,86,340,1,1,0,4,5,5,5,5,4,4,t,148,148,0,0,0
113356954,"LlanÃ§Ã , Spain",within an hour,89%,99%,f,159,421,t,t,42.36487,3.16168,Entire home,Entire home/apt,8,2,3,4,311,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,t,148,148,0,0,1
539690765,"Blanes, Spain",within an hour,100%,96%,t,1,1,t,t,41.66891716,2.787321023,Entire rental unit,Entire home/apt,6,2,3,5,114,2,365,2,7,365,365,3,365,t,0,2,3,187,31,28,1,5,5,5,5,5,5,5,f,1,1,0,0,2
422556597,"Barcelona, Spain",within an hour,93%,40%,f,1,1,t,t,41.9234606,3.214237,Entire rental unit,Entire home/apt,4,1,2,3,213,2,365,2,3,365,365,3,365,t,29,59,89,333,4,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0
539542344,"Barcelona, Spain",within an hour,93%,100%,f,1,1,t,t,42.11421,3.15432,Entire rental unit,Entire home/apt,4,2,2,2,100,3,15,3,3,15,15,3,15,t,0,1,31,292,7,7,0,5,5,5,5,5,4,4,f,1,1,0,0,1
117763930,"Girona, Spain",within an hour,99%,100%,t,90,95,t,t,41.98173153,2.82223944,Entire rental unit,Entire home/apt,4,0,2,3,123,1,365,2,5,999,999,4,999,t,22,49,72,305,39,33,2,5,5,5,5,5,5,5,t,89,89,0,0,3
133059393,,within an hour,94%,100%,f,4882,9973,t,t,41.970856,3.171968,Entire home,Entire home/apt,4,1,2,3,95,1,1125,1,7,7,1125,1,1065,t,29,59,89,364,1,1,0,5,5,4,5,5,5,5,t,67,67,0,0,0
133059393,,within an hour,94%,100%,f,4882,9973,t,t,41.98606,3.187516,Entire rental unit,Entire home/apt,4,1,2,4,117,1,1125,1,7,7,1125,1,1100,t,29,59,89,364,1,1,0,4,4,5,5,5,4,5,t,67,67,0,0,0
133059393,,within an hour,94%,100%,f,4882,9973,t,t,41.988228,3.194517,Entire home,Entire home/apt,6,2,3,4,123,1,1125,1,7,7,1125,2,1037,t,29,59,89,364,1,1,0,5,5,5,5,5,5,4,t,67,67,0,0,0
504490034,,within a few hours,100%,100%,f,1,1,f,t,42.24824178,3.198008333,Entire home,Entire home/apt,6,2,3,3,161,5,28,5,5,28,28,5,28,t,27,57,87,333,5,5,0,5,5,5,5,5,5,4,f,1,1,0,0,1
117763930,"Girona, Spain",within an hour,99%,100%,t,90,95,t,t,41.98173153,2.82223944,Entire rental unit,Entire home/apt,4,0,1,4,105,1,365,2,5,999,999,4,999,t,9,32,58,324,12,12,0,5,5,5,5,5,5,5,t,89,89,0,0,1
54868949,"Catalonia, Spain",within an hour,93%,89%,f,1,2,t,t,42.03226,2.7388,Treehouse,Entire home/apt,4,1,2,3,45,30,365,30,30,365,365,30,365,t,23,53,83,358,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
509553058,,within an hour,100%,96%,t,1,1,f,t,41.75021231,2.652206495,Entire home,Entire home/apt,9,3,5,7,268,2,365,2,2,365,365,2,365,t,0,22,52,127,22,18,1,5,5,4,5,5,5,5,f,1,1,0,0,1
528979730,,within an hour,100%,100%,f,4,5,t,t,41.98322,2.82391,Private room in rental unit,Private room,1,1,1,1,24,1,365,1,1,365,365,1,365,t,23,50,77,254,94,91,10,4,4,4,4,5,5,4,t,4,0,4,0,7
540339236,,within an hour,93%,89%,f,41,41,t,t,42.31426,2.3627,Entire rental unit,Entire home/apt,6,1,3,5,139,2,1125,2,3,2,1125,2,797,t,24,54,84,326,3,2,0,5,4,4,5,5,5,4,t,19,19,0,0,0
14538621,"Osor, Spain",within an hour,100%,50%,f,1,1,t,t,41.94552,2.55416,Entire home,Entire home/apt,6,1,3,4,200,1,365,1,2,365,365,1,365,t,23,53,83,173,1,1,0,5,5,5,5,5,5,4,f,1,1,0,0,0
389605038,,within an hour,96%,100%,,215,334,t,t,41.93755531,3.13059385,Entire rental unit,Entire home/apt,7,1,2,4,44,1,365,1,30,999,999,8,999,t,3,33,63,153,0,0,0,5,5,5,5,5,5,4,t,79,79,0,0,1
36342057,,within an hour,100%,100%,f,1,1,f,t,42.35054418,1.898013291,Entire rental unit,Entire home/apt,5,2,2,4,284,2,365,2,2,365,365,2,365,t,23,38,53,67,2,2,1,5,5,5,4,5,5,5,t,1,1,0,0,0
477112836,,within a few hours,100%,93%,f,23,23,t,t,41.9769739,3.0895536,Entire home,Entire home/apt,6,2,3,3,288,1,1125,1,6,2,1125,2,764,t,27,57,87,320,11,10,1,5,5,5,5,5,5,5,t,20,20,0,0,1
118843730,"Catalonia, Spain",within a few hours,90%,100%,f,97,323,t,t,42.24906,3.18181,Entire rental unit,Entire home/apt,6,2,3,4,668,1,365,4,7,365,365,6,365,t,0,0,0,175,5,5,0,4,4,4,5,4,4,4,t,87,87,0,0,1
497533696,,within an hour,100%,97%,f,75,79,t,t,41.97891,3.19765,Entire rental unit,Entire home/apt,5,1,2,2,106,1,1125,1,5,2,1125,2,147,t,28,58,88,340,3,2,0,4,4,4,5,5,4,3,t,73,73,0,0,0
540339236,,within an hour,93%,89%,f,41,41,t,t,42.30742,2.36181,Entire rental unit,Entire home/apt,6,1,4,6,150,2,1125,2,6,2,1125,2,883,t,24,54,84,354,1,1,0,2,1,4,4,4,1,1,t,19,19,0,0,0
532339032,"Madrid, Spain",within an hour,100%,99%,f,289,508,t,t,41.82730692,2.894967927,Entire home,Entire home/apt,9,2,5,5,182,1,365,1,1,1,365,1,67,t,29,59,89,364,1,1,0,5,5,5,4,5,4,4,t,14,14,0,0,0
41533000,"Girona, Spain",within a few hours,83%,46%,f,2,5,t,t,41.75722,2.80905,Entire home,Entire home/apt,5,0,0,1,79,1,6,1,1,6,6,1,6,t,25,27,57,57,6,6,1,4,4,4,4,4,4,4,f,2,2,0,0,1
137258968,"Platja d'Aro, Spain",within an hour,100%,91%,f,3,3,t,t,41.84624,3.13289,Boat,Entire home/apt,10,3,5,6,1000,1,365,1,1,365,365,1,365,t,29,59,89,269,0,0,0,5,5,5,5,5,5,4,f,3,3,0,0,1
82852705,"Barcelona, Spain",within an hour,100%,99%,f,210,249,t,t,42.3450498,1.9561876,Entire rental unit,Entire home/apt,5,1,2,3,150,1,1125,1,1,1,1125,1,148,t,18,39,65,340,9,7,1,5,5,5,5,5,5,5,t,61,61,0,0,1
133059393,,within an hour,94%,100%,f,4882,9973,t,t,41.8140838,3.0658021,Entire rental unit,Entire home/apt,4,1,2,2,63,1,1125,1,5,5,1125,5,77,t,29,59,89,364,0,0,0,5,5,5,5,5,5,4,t,67,67,0,0,1
142780539,"Cabrils, Spain",within an hour,100%,100%,t,4,4,t,t,42.12567,3.13477,Entire home,Entire home/apt,4,1,2,4,150,4,365,3,4,1125,1125,4,1125,t,0,29,59,317,17,14,1,5,5,5,5,5,5,5,f,4,4,0,0,1
24473511,"L'Escala, Spain",within an hour,100%,100%,f,53,82,t,t,42.11464864,3.147894216,Entire rental unit,Entire home/apt,4,1,2,3,92,1,365,1,7,999,1125,5,1010,t,0,0,0,200,1,1,0,4,4,3,4,5,4,3,t,48,48,0,0,0
24473511,"L'Escala, Spain",within an hour,100%,100%,f,53,82,t,t,42.1073067,3.1332085,Entire home,Entire home/apt,6,2,3,4,311,1,365,31,31,999,1125,31,1038,t,0,0,0,0,1,1,0,5,5,5,5,5,5,5,t,48,48,0,0,0
537108420,,within a few hours,100%,100%,f,1,1,t,t,41.7824348,3.0276096,Entire home,Entire home/apt,11,3,5,7,156,5,365,5,5,365,365,5,365,t,19,44,74,336,2,2,0,5,5,4,4,5,4,5,f,1,1,0,0,0
40783381,"Catalonia, Spain",within a day,90%,100%,t,32,37,t,t,41.7921365,3.0518845,Entire rental unit,Entire home/apt,6,2,4,4,235,1,365,5,21,999,999,9,999,t,23,53,83,293,3,3,0,5,5,4,5,5,5,5,t,31,31,0,0,1
82852705,"Barcelona, Spain",within an hour,100%,99%,f,210,249,t,t,41.8915735,3.1892931,Entire rental unit,Entire home/apt,4,1,2,2,130,1,1125,1,1,1,1125,1,74,t,30,60,90,364,15,15,0,4,4,4,5,4,5,4,t,61,61,0,0,1
107255064,Spain,within an hour,100%,99%,f,127,200,t,t,41.720601,2.869974,Entire home,Entire home/apt,6,2,3,3,142,1,1125,1,3,3,1125,2,862,t,0,0,7,129,1,1,0,5,5,5,5,5,5,5,t,122,122,0,0,0
537260704,,within an hour,100%,100%,t,1,1,f,t,42.25282,3.18859,Entire condo,Entire home/apt,8,2,3,4,146,7,1125,2,7,90,1125,4,236,t,6,30,58,277,11,11,0,5,5,5,5,5,5,5,f,1,1,0,0,1
529510605,"CÃ noves i SamalÃºs, Spain",within a day,100%,100%,f,1,1,t,t,41.74563,2.96368,Entire condo,Entire home/apt,4,2,2,3,93,2,30,2,2,1125,1125,2,1125,t,0,0,16,76,4,4,0,5,5,5,5,5,5,5,t,1,1,0,0,0
144739382,,within a day,80%,56%,t,3,7,t,t,41.78984,3.04186,Entire rental unit,Entire home/apt,4,1,2,2,74,2,365,2,2,365,365,2,365,t,26,56,86,86,6,6,0,5,5,5,5,5,5,5,f,3,3,0,0,1
40937165,"Midi-PyrÃ©nÃ©es, France",within an hour,100%,61%,f,1,1,t,t,42.26616005,3.150579327,Entire rental unit,Entire home/apt,4,1,1,5,80,4,21,4,4,21,21,4,21,t,28,58,88,254,7,7,0,5,5,5,5,5,5,5,f,1,1,0,0,1
308910215,"Figueres, Spain",within an hour,100%,100%,f,2,3,t,t,42.21963,2.90758,Entire home,Entire home/apt,11,1,4,8,361,2,365,2,2,1125,1125,2,1125,t,29,59,89,239,0,0,0,5,5,5,5,5,5,4,t,2,2,0,0,1
688399,"Girona, Spain",within an hour,90%,88%,f,3,10,t,t,41.97766,2.82217,Private room in rental unit,Private room,1,2,1,1,73,1,365,1,1,365,365,1,365,t,30,60,90,270,3,1,0,5,5,4,5,5,5,4,f,3,1,2,0,0
162235748,"Catalonia, Spain",within a few hours,90%,86%,f,54,81,t,t,41.71757,2.90621,Entire home,Entire home/apt,6,2,3,5,129,3,365,3,7,365,365,4,365,t,0,0,0,198,0,0,0,5,5,5,5,5,5,4,f,54,54,0,0,1
445660930,"Platja d'Aro, Spain",within an hour,100%,100%,t,1,2,t,t,41.8174432,3.0646432,Entire rental unit,Entire home/apt,6,2,3,4,164,1,7,1,1,7,7,1,7,t,28,58,88,88,69,57,0,5,5,5,5,5,5,5,t,1,1,0,0,4
420214931,,within an hour,100%,99%,,156,160,t,t,42.24384,3.12875,Entire rental unit,Entire home/apt,5,1,2,3,311,1,1125,1,7,2,1125,3,108,t,26,56,86,346,11,10,0,5,5,5,5,5,5,5,f,103,103,0,0,1
540339236,,within an hour,93%,89%,f,41,41,t,t,42.34609,2.40504,Entire rental unit,Entire home/apt,4,1,2,3,130,2,1125,2,6,2,1125,2,601,t,19,47,75,331,26,24,1,5,5,4,5,5,5,5,t,19,19,0,0,2
118251116,"Sant MartÃ­ Vell, Spain",within an hour,100%,89%,t,2,2,t,t,41.9864664,2.824587,Entire rental unit,Entire home/apt,2,1,1,1,50,30,1125,30,30,1125,1125,30,1125,t,0,0,0,196,13,4,0,5,5,5,5,5,5,5,f,2,2,0,0,1
113497406,"Freiburg im Breisgau, Germany",within an hour,100%,95%,f,113,196,t,t,41.988274,3.195188,Entire home,Entire home/apt,6,2,3,4,275,1,1125,1,9,3,1125,2,833,t,0,0,0,167,1,1,0,5,5,5,5,5,5,5,t,79,79,0,0,0
259781095,"Girona, Spain",within a few hours,100%,91%,t,5,5,t,t,42.238868,3.209688,Entire home,Entire home/apt,8,4,4,4,680,4,365,4,4,365,365,4,365,t,0,0,0,251,2,2,0,4,4,4,4,5,4,4,f,5,5,0,0,0
239698890,,within an hour,83%,98%,f,8,8,t,t,41.82619,3.07747,Entire rental unit,Entire home/apt,4,1,1,3,175,1,365,3,3,9,365,3,48,t,0,2,2,185,4,4,0,3,4,4,3,3,3,3,t,8,8,0,0,0
391085968,"BesalÃº, Spain",within an hour,100%,100%,t,22,27,t,t,42.19902,2.7011,Entire rental unit,Entire home/apt,3,1,1,2,135,2,365,2,3,364,364,2,364,t,28,58,86,86,11,10,1,5,5,5,5,5,5,5,t,21,21,0,0,1
540314229,,within an hour,100%,50%,f,1,1,t,t,42.26558,3.17422,Entire rental unit,Entire home/apt,4,2,2,3,100,3,30,3,3,30,30,3,30,t,28,58,88,363,2,2,0,5,4,4,5,5,5,5,f,1,1,0,0,0
537566004,,within an hour,93%,20%,f,1,1,t,t,41.98076,3.20519,Entire rental unit,Entire home/apt,5,1,2,6,150,7,21,7,7,21,21,7,21,t,29,59,89,89,4,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
537678303,,within a few hours,100%,100%,f,2,2,f,t,41.81294,2.81866,Entire home,Entire home/apt,4,2,2,4,159,3,365,3,3,365,365,3,365,t,24,54,84,84,6,3,0,5,5,4,5,5,5,5,t,1,1,0,0,0
97077525,"LlÃ­via, Spain",within an hour,100%,100%,t,16,16,t,t,42.42587,1.90354,Entire home,Entire home/apt,8,4,4,6,384,1,365,2,5,999,999,2,999,t,19,33,57,131,16,13,1,5,5,5,5,5,5,5,t,9,9,0,0,1
8345284,"Catalonia, Spain",within an hour,93%,99%,f,88,159,t,t,42.10591,3.16705,Entire villa,Entire home/apt,12,3,5,7,363,1,1125,1,7,1125,1125,4,1125,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,t,76,76,0,0,1
537298206,"Barcelona, Spain",within an hour,100%,100%,f,1,1,t,t,41.6992287,2.8306966,Entire rental unit,Entire home/apt,4,2,1,4,311,7,1125,7,7,1125,1125,7,1125,t,0,0,0,0,1,1,0,4,3,3,4,4,4,4,f,1,1,0,0,0
6811852,"Barcelona, Spain",within an hour,100%,0%,f,3,6,t,t,41.8220508,3.0687385,Entire home,Entire home/apt,8,2,4,4,311,2,365,2,2,365,365,2,365,t,0,0,0,0,1,0,0,5,4,5,5,5,5,4,f,2,2,0,0,0
540491033,,within an hour,93%,50%,f,1,1,t,t,41.7027029,2.8558301,Entire rental unit,Entire home/apt,4,2,1,4,311,3,15,3,3,15,15,3,15,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
445025250,,within an hour,100%,98%,f,7,8,t,t,41.7011481,2.8497043,Room in hotel,Private room,2,1,1,1,96,1,365,1,9,150,150,5,150,t,19,49,79,232,12,12,0,5,4,4,5,5,4,4,t,7,0,7,0,2
107252701,Spain,within an hour,100%,95%,f,112,208,t,t,41.836774,2.981443,Entire home,Entire home/apt,6,3,4,6,444,1,1125,1,7,7,1125,1,1105,t,0,0,0,80,0,0,0,5,5,5,5,5,5,4,t,112,112,0,0,1
148547858,"Empuriabrava, Spain",within an hour,100%,100%,f,21,24,t,t,42.25202,3.11179,Entire home,Entire home/apt,9,4,4,6,183,1,1125,1,7,1125,1125,6,1125,t,0,0,0,144,1,1,0,5,5,5,5,5,3,5,t,21,21,0,0,0
499908433,,within an hour,100%,100%,t,2,2,t,t,42.1248535,2.9605087,Private room in guest suite,Private room,3,1,2,2,60,1,3,1,1,3,3,1,3,t,23,53,83,358,46,45,1,5,5,5,5,5,5,5,f,2,1,1,0,4
522325045,"Barcelona, Spain",within an hour,100%,100%,f,3,5,t,t,41.94256,3.20688,Entire home,Entire home/apt,8,4,4,0,1057,6,28,6,6,28,28,6,28,t,23,53,83,358,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
477122696,"PuigcerdÃ , Spain",within an hour,96%,100%,f,14,14,t,t,42.43956,1.93054,Entire rental unit,Entire home/apt,9,1,4,6,254,2,30,2,2,1125,1125,2,1125,t,2,2,2,15,8,7,0,5,5,5,5,5,5,4,t,3,3,0,0,1
540339236,,within an hour,93%,89%,f,41,41,t,t,42.25820697,2.364712246,Earthen home,Entire home/apt,4,1,2,3,122,2,1125,2,6,2,1125,2,880,t,27,57,87,357,0,0,0,5,5,5,5,5,5,4,t,19,19,0,0,1
536412389,"Barcelona, Spain",within an hour,100%,100%,t,1,1,f,t,41.96704665,3.227317855,Entire home,Entire home/apt,10,4,5,8,350,4,60,1,4,60,60,4,60,t,0,1,1,184,22,22,0,5,5,5,5,5,5,5,f,1,1,0,0,2
98677629,"Barcelona, Spain",within an hour,100%,88%,f,1,1,t,t,42.0763623,3.0987641,Entire home,Entire home/apt,6,1,3,4,200,3,20,3,3,20,20,3,20,t,27,57,87,177,4,4,0,5,5,5,5,5,5,5,f,1,1,0,0,1
23662488,"Girona, Spain",within an hour,100%,100%,t,13,16,t,t,42.1116,3.14284,Entire home,Entire home/apt,6,2,3,5,166,7,1125,7,7,7,1125,7,1029,t,0,0,0,43,1,1,0,5,5,5,5,5,5,4,t,13,13,0,0,0
117393006,"Daarlerveen, Netherlands",within a few hours,100%,89%,f,1,2,t,t,41.73926918,2.788196224,Entire home,Entire home/apt,6,2,4,4,64,7,30,7,7,30,30,7,30,t,17,21,40,146,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
250571549,"Figueres, Spain",within an hour,100%,100%,f,54,56,t,f,42.27923,3.27805,Entire rental unit,Entire home/apt,2,1,1,1,95,2,28,2,2,1125,1125,2,1125,t,1,1,30,210,44,36,0,4,5,5,5,5,4,4,t,45,45,0,0,3
61547058,"Blanes, Spain",within an hour,100%,100%,f,1,1,t,t,41.66036,2.78045,Entire rental unit,Entire home/apt,2,1,1,1,54,1,365,1,1,365,365,1,365,t,25,55,79,315,3,3,0,5,5,5,5,5,5,4,f,1,1,0,0,0
83883712,"Fornells, Spain",within a day,100%,56%,f,7,14,t,t,41.93612,3.21373,Entire rental unit,Entire home/apt,9,4,5,7,445,5,365,5,7,365,365,6,365,t,27,57,87,362,1,1,0,5,5,5,5,5,5,5,f,6,6,0,0,0
201741093,,within an hour,97%,85%,f,365,2141,t,t,41.7027469,2.8560037,Entire rental unit,Entire home/apt,6,2,2,4,311,2,1125,2,7,35,180,3,165,t,29,59,89,364,1,1,0,4,4,2,3,3,4,2,f,12,12,0,0,0
170764721,"Calonge, Spain",within an hour,100%,100%,t,2,2,t,t,41.84423,3.09871,Entire rental unit,Entire home/apt,4,2,2,3,95,9,28,7,14,1125,1125,9,1125,t,30,60,90,342,7,7,0,5,5,5,5,5,5,5,f,2,2,0,0,1
533046108,,within an hour,93%,89%,f,2,2,t,t,42.1158,3.14586,Private room in bed and breakfast,Private room,2,1,1,1,281,1,7,1,2,365,365,2,365,t,29,59,89,269,0,0,0,5,5,5,5,5,5,4,t,2,0,2,0,1
70687813,"Calonge, Spain",within an hour,100%,100%,t,1,1,t,t,41.84998,3.0908,Entire rental unit,Entire home/apt,2,0,1,2,48,2,1125,2,7,1125,1125,2,1125,t,24,54,84,329,21,15,0,5,5,5,5,5,5,5,f,1,1,0,0,1
465890853,,within an hour,93%,67%,f,1,2,t,t,41.81868,3.06344,Entire rental unit,Entire home/apt,6,2,3,4,311,10,60,10,10,60,60,10,60,t,0,0,0,0,1,1,0,4,4,4,4,5,5,5,f,1,1,0,0,0
443055727,,within an hour,93%,89%,f,2,2,f,t,42.23340664,2.507749088,Entire home,Entire home/apt,6,4,3,4,231,31,365,15,31,365,365,29,365,,23,53,83,83,0,0,0,5,5,5,5,5,5,4,f,2,2,0,0,1
354235559,"Figueres, Spain",within an hour,100%,99%,t,13,13,t,t,42.2474083,3.197285,Entire rental unit,Entire home/apt,4,1,2,3,151,1,365,1,5,365,365,4,365,t,27,57,87,263,4,4,0,5,5,4,5,5,5,4,f,13,13,0,0,0
541093556,,within an hour,93%,100%,f,1,1,f,t,41.96448,3.22508,Entire home,Entire home/apt,8,4,4,7,450,7,30,7,7,30,30,7,30,t,0,0,0,143,2,2,0,5,5,4,5,5,5,4,f,1,1,0,0,0
354235559,"Figueres, Spain",within an hour,100%,99%,t,13,13,t,t,42.2474722,3.1971501,Entire rental unit,Entire home/apt,6,2,3,5,163,1,365,5,7,365,365,5,365,t,28,58,88,198,6,6,0,4,5,4,4,5,5,4,t,13,13,0,0,1
354235559,"Figueres, Spain",within an hour,100%,99%,t,13,13,t,t,42.2419243,3.207382523,Entire rental unit,Entire home/apt,4,1,2,3,130,1,365,5,7,365,365,5,365,t,29,59,89,254,11,11,0,5,5,5,5,5,5,4,t,13,13,0,0,1
354235559,"Figueres, Spain",within an hour,100%,99%,t,13,13,t,t,42.2470528,3.197873,Entire rental unit,Entire home/apt,4,1,2,3,158,1,365,5,7,365,365,5,365,t,29,59,89,289,8,8,0,5,5,4,5,5,5,4,t,13,13,0,0,1
